# started_at=2025-12-14T19:04:54+03:00
# cmd: mpstat -P ALL 1
# app_pid=7559

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

07:04:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:48 PM    5   10.10    0.00   10.10    2.02    0.00    2.02    0.00    0.00    0.00   75.76
07:16:48 PM    6   14.29    0.00    8.16    1.02    0.00    0.00    0.00    0.00    0.00   76.53
07:16:48 PM    7    7.22    0.00    7.22    1.03    0.00    0.00    0.00    0.00    0.00   84.54
07:16:48 PM    8   21.57    0.00    9.80    0.98    0.00    0.00    0.00    0.00    0.00   67.65
07:16:48 PM    9   29.59    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   62.24
07:16:48 PM   10   13.46    0.00    7.69    1.92    0.00    0.96    0.00    0.00    0.00   75.96
07:16:48 PM   11   25.25    0.00    6.06    1.01    0.00    0.00    0.00    0.00    0.00   67.68

07:16:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:49 PM  all   14.74    0.00    7.24   16.32    0.00    0.08    0.00    0.00    0.00   61.62
07:16:49 PM    0   28.71    0.00    2.97   28.71    0.00    0.00    0.00    0.00    0.00   39.60
07:16:49 PM    1   14.85    0.00    4.95    0.99    0.00    0.00    0.00    0.00    0.00   79.21
07:16:49 PM    2   25.00    0.00    4.00    1.00    0.00    0.00    0.00    0.00    0.00   70.00
07:16:49 PM    3   25.00    0.00    8.00    1.00    0.00    0.00    0.00    0.00    0.00   66.00
07:16:49 PM    4   14.00    0.00    6.00    5.00    0.00    0.00    0.00    0.00    0.00   75.00
07:16:49 PM    5    7.07    0.00    8.08    1.01    0.00    0.00    0.00    0.00    0.00   83.84
07:16:49 PM    6   17.82    0.00    8.91   40.59    0.00    0.00    0.00    0.00    0.00   32.67
07:16:49 PM    7    6.00    0.00    8.00    7.00    0.00    1.00    0.00    0.00    0.00   78.00
07:16:49 PM    8    7.92    0.00    6.93   29.70    0.00    0.00    0.00    0.00    0.00   55.45
07:16:49 PM    9   11.11    0.00    4.04   41.41    0.00    0.00    0.00    0.00    0.00   43.43
07:16:49 PM   10   13.00    0.00   15.00   24.00    0.00    0.00    0.00    0.00    0.00   48.00
07:16:49 PM   11    6.06    0.00   10.10   15.15    0.00    0.00    0.00    0.00    0.00   68.69

07:16:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:50 PM  all   14.80    0.00    8.30   33.79    0.00    0.09    0.00    0.00    0.00   43.03
07:16:50 PM    0   30.30    0.00    7.07   22.22    0.00    1.01    0.00    0.00    0.00   39.39
07:16:50 PM    1   22.68    0.00    4.12   43.30    0.00    0.00    0.00    0.00    0.00   29.90
07:16:50 PM    2   12.63    0.00    8.42   45.26    0.00    0.00    0.00    0.00    0.00   33.68
07:16:50 PM    3   27.55    0.00    8.16    2.04    0.00    0.00    0.00    0.00    0.00   62.24
07:16:50 PM    4    8.33    0.00   10.42   56.25    0.00    0.00    0.00    0.00    0.00   25.00
07:16:50 PM    5   11.34    0.00    6.19    6.19    0.00    0.00    0.00    0.00    0.00   76.29
07:16:50 PM    6   11.58    0.00    9.47   41.05    0.00    0.00    0.00    0.00    0.00   37.89
07:16:50 PM    7   11.88    0.00    9.90   42.57    0.00    0.00    0.00    0.00    0.00   35.64
07:16:50 PM    8   11.22    0.00   15.31   26.53    0.00    0.00    0.00    0.00    0.00   46.94
07:16:50 PM    9    7.00    0.00   10.00   53.00    0.00    0.00    0.00    0.00    0.00   30.00
07:16:50 PM   10   15.79    0.00    5.26   12.63    0.00    0.00    0.00    0.00    0.00   66.32
07:16:50 PM   11    7.14    0.00    5.10   54.08    0.00    0.00    0.00    0.00    0.00   33.67

07:16:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:51 PM  all   13.22    0.00    6.44   48.28    0.00    0.08    0.00    0.00    0.00   31.97
07:16:51 PM    0    6.06    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   89.90
07:16:51 PM    1   54.46    0.00    5.94   39.60    0.00    0.00    0.00    0.00    0.00    0.00
07:16:51 PM    2   17.65    0.00    9.80   72.55    0.00    0.00    0.00    0.00    0.00    0.00
07:16:51 PM    3    4.04    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   93.94
07:16:51 PM    4    3.03    0.00   11.11   85.86    0.00    0.00    0.00    0.00    0.00    0.00
07:16:51 PM    5    3.06    0.00    5.10   70.41    0.00    0.00    0.00    0.00    0.00   21.43
07:16:51 PM    6    4.08    0.00    7.14   88.78    0.00    0.00    0.00    0.00    0.00    0.00
07:16:51 PM    7    3.03    0.00    1.01   52.53    0.00    0.00    0.00    0.00    0.00   43.43
07:16:51 PM    8    5.00    0.00    5.00   57.00    0.00    0.00    0.00    0.00    0.00   33.00
07:16:51 PM    9    2.91    0.00   13.59   82.52    0.00    0.97    0.00    0.00    0.00    0.00
07:16:51 PM   10   40.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   53.00
07:16:51 PM   11   14.43    0.00    5.15   28.87    0.00    0.00    0.00    0.00    0.00   51.55

07:16:51 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:52 PM  all    8.77    0.00    3.79   59.02    0.00    0.08    0.00    0.00    0.00   28.33
07:16:52 PM    0    2.02    0.00    5.05   91.92    0.00    0.00    0.00    0.00    0.00    1.01
07:16:52 PM    1    2.04    0.00    7.14   90.82    0.00    0.00    0.00    0.00    0.00    0.00
07:16:52 PM    2   13.86    0.00    6.93   79.21    0.00    0.00    0.00    0.00    0.00    0.00
07:16:52 PM    3   11.11    0.00    5.05   19.19    0.00    0.00    0.00    0.00    0.00   64.65
07:16:52 PM    4    2.04    0.00    3.06   94.90    0.00    0.00    0.00    0.00    0.00    0.00
07:16:52 PM    5   44.00    0.00    5.00   13.00    0.00    0.00    0.00    0.00    0.00   38.00
07:16:52 PM    6   13.27    0.00    2.04   84.69    0.00    0.00    0.00    0.00    0.00    0.00
07:16:52 PM    7    2.00    0.00    1.00   26.00    0.00    1.00    0.00    0.00    0.00   70.00
07:16:52 PM    8    2.02    0.00    4.04   93.94    0.00    0.00    0.00    0.00    0.00    0.00
07:16:52 PM    9    0.00    0.00    2.02   83.84    0.00    0.00    0.00    0.00    0.00   14.14
07:16:52 PM   10    4.08    0.00    3.06   25.51    0.00    0.00    0.00    0.00    0.00   67.35
07:16:52 PM   11    8.25    0.00    1.03    5.15    0.00    0.00    0.00    0.00    0.00   85.57

07:16:52 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:53 PM  all    6.22    0.00    6.22   86.15    0.00    0.50    0.00    0.00    0.00    0.91
07:16:53 PM    0    3.88    0.00    7.77   84.47    0.00    3.88    0.00    0.00    0.00    0.00
07:16:53 PM    1    2.00    0.00    7.00   89.00    0.00    0.00    0.00    0.00    0.00    2.00
07:16:53 PM    2    0.00    0.00   11.00   88.00    0.00    1.00    0.00    0.00    0.00    0.00
07:16:53 PM    3    5.05    0.00    6.06   86.87    0.00    0.00    0.00    0.00    0.00    2.02
07:16:53 PM    4    4.00    0.00    6.00   88.00    0.00    1.00    0.00    0.00    0.00    1.00
07:16:53 PM    5   23.76    0.00    3.96   71.29    0.00    0.00    0.00    0.00    0.00    0.99
07:16:53 PM    6    8.91    0.00    2.97   88.12    0.00    0.00    0.00    0.00    0.00    0.00
07:16:53 PM    7    5.94    0.00    4.95   87.13    0.00    0.00    0.00    0.00    0.00    1.98
07:16:53 PM    8    8.82    0.00    4.90   85.29    0.00    0.00    0.00    0.00    0.00    0.98
07:16:53 PM    9    4.04    0.00    7.07   88.89    0.00    0.00    0.00    0.00    0.00    0.00
07:16:53 PM   10    4.04    0.00    6.06   88.89    0.00    0.00    0.00    0.00    0.00    1.01
07:16:53 PM   11    3.96    0.00    6.93   88.12    0.00    0.00    0.00    0.00    0.00    0.99

07:16:53 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:54 PM  all   20.03    0.09   10.54    2.59    0.00    0.52    0.00    0.00    0.00   66.23
07:16:54 PM    0   21.05    0.00    9.47    4.21    0.00    0.00    0.00    0.00    0.00   65.26
07:16:54 PM    1   12.87    0.00   14.85    2.97    0.00    0.99    0.00    0.00    0.00   68.32
07:16:54 PM    2   10.53    0.00   21.05    4.21    0.00    0.00    0.00    0.00    0.00   64.21
07:16:54 PM    3   31.25    0.00   11.46    2.08    0.00    1.04    0.00    0.00    0.00   54.17
07:16:54 PM    4   24.21    0.00    7.37    3.16    0.00    0.00    0.00    0.00    0.00   65.26
07:16:54 PM    5   18.81    0.99    8.91    0.99    0.00    0.99    0.00    0.00    0.00   69.31
07:16:54 PM    6   14.43    0.00    8.25    3.09    0.00    0.00    0.00    0.00    0.00   74.23
07:16:54 PM    7   14.58    0.00    8.33    2.08    0.00    2.08    0.00    0.00    0.00   72.92
07:16:54 PM    8   12.77    0.00   12.77    4.26    0.00    1.06    0.00    0.00    0.00   69.15
07:16:54 PM    9   14.74    0.00    6.32    1.05    0.00    0.00    0.00    0.00    0.00   77.89
07:16:54 PM   10   48.00    0.00   11.00    2.00    0.00    0.00    0.00    0.00    0.00   39.00
07:16:54 PM   11   16.13    0.00    6.45    1.08    0.00    0.00    0.00    0.00    0.00   76.34

07:16:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:55 PM  all   14.58    0.00   11.10    6.36    0.00    0.34    0.00    0.00    0.00   67.63
07:16:55 PM    0    9.18    0.00   15.31    8.16    0.00    0.00    0.00    0.00    0.00   67.35
07:16:55 PM    1    7.22    0.00   15.46    2.06    0.00    0.00    0.00    0.00    0.00   75.26
07:16:55 PM    2   31.37    0.00   12.75    6.86    0.00    1.96    0.00    0.00    0.00   47.06
07:16:55 PM    3   16.49    0.00    5.15    7.22    0.00    0.00    0.00    0.00    0.00   71.13
07:16:55 PM    4   21.43    0.00    9.18    8.16    0.00    0.00    0.00    0.00    0.00   61.22
07:16:55 PM    5    9.00    0.00   21.00    6.00    0.00    0.00    0.00    0.00    0.00   64.00
07:16:55 PM    6   19.79    0.00    9.38   14.58    0.00    0.00    0.00    0.00    0.00   56.25
07:16:55 PM    7   10.00    0.00   12.00    3.00    0.00    0.00    0.00    0.00    0.00   75.00
07:16:55 PM    8   11.00    0.00   12.00    6.00    0.00    1.00    0.00    0.00    0.00   70.00
07:16:55 PM    9    6.06    0.00    9.09    3.03    0.00    0.00    0.00    0.00    0.00   81.82
07:16:55 PM   10   20.20    0.00    7.07    8.08    0.00    1.01    0.00    0.00    0.00   63.64
07:16:55 PM   11   12.77    0.00    4.26    3.19    0.00    0.00    0.00    0.00    0.00   79.79

07:16:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:56 PM  all   14.52    0.00   15.96    4.24    0.00    0.08    0.00    0.00    0.00   65.20
07:16:56 PM    0   14.00    0.00   15.00    6.00    0.00    0.00    0.00    0.00    0.00   65.00
07:16:56 PM    1    6.12    0.00   24.49    1.02    0.00    0.00    0.00    0.00    0.00   68.37
07:16:56 PM    2   10.53    0.00   11.58    7.37    0.00    0.00    0.00    0.00    0.00   70.53
07:16:56 PM    3    9.47    0.00   16.84    4.21    0.00    0.00    0.00    0.00    0.00   69.47
07:16:56 PM    4   26.00    0.00   12.00    4.00    0.00    0.00    0.00    0.00    0.00   58.00
07:16:56 PM    5   10.00    0.00   10.00    7.00    0.00    1.00    0.00    0.00    0.00   72.00
07:16:56 PM    6   23.23    0.00   20.20    2.02    0.00    0.00    0.00    0.00    0.00   54.55
07:16:56 PM    7   20.00    0.00   19.00    3.00    0.00    0.00    0.00    0.00    0.00   58.00
07:16:56 PM    8   17.00    0.00   13.00    6.00    0.00    0.00    0.00    0.00    0.00   64.00
07:16:56 PM    9   10.31    0.00   17.53    3.09    0.00    0.00    0.00    0.00    0.00   69.07
07:16:56 PM   10   18.95    0.00   21.05    4.21    0.00    0.00    0.00    0.00    0.00   55.79
07:16:56 PM   11    8.08    0.00   11.11    3.03    0.00    0.00    0.00    0.00    0.00   77.78

07:16:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:57 PM  all   13.12    0.00    5.63   17.91    0.00    0.25    0.00    0.00    0.00   63.08
07:16:57 PM    0   12.24    0.00    8.16    5.10    0.00    1.02    0.00    0.00    0.00   73.47
07:16:57 PM    1    2.04    0.00   10.20   40.82    0.00    1.02    0.00    0.00    0.00   45.92
07:16:57 PM    2    6.12    0.00    8.16    6.12    0.00    0.00    0.00    0.00    0.00   79.59
07:16:57 PM    3    9.18    0.00    4.08   50.00    0.00    0.00    0.00    0.00    0.00   36.73
07:16:57 PM    4   28.71    0.00    4.95   25.74    0.00    0.00    0.00    0.00    0.00   40.59
07:16:57 PM    5    4.95    0.00    3.96   33.66    0.00    0.00    0.00    0.00    0.00   57.43
07:16:57 PM    6   34.34    0.00    3.03    8.08    0.00    0.00    0.00    0.00    0.00   54.55
07:16:57 PM    7    6.38    0.00    5.32    0.00    0.00    0.00    0.00    0.00    0.00   88.30
07:16:57 PM    8   17.65    0.00    9.80    1.96    0.00    0.00    0.00    0.00    0.00   70.59
07:16:57 PM    9    3.09    0.00    5.15    2.06    0.00    0.00    0.00    0.00    0.00   89.69
07:16:57 PM   10   27.45    0.00    1.96    6.86    0.00    0.00    0.00    0.00    0.00   63.73
07:16:57 PM   11    3.96    0.00    2.97   33.66    0.00    0.99    0.00    0.00    0.00   58.42

07:16:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:58 PM  all   14.75    0.00   13.21   23.27    0.00    0.26    0.00    0.00    0.00   48.51
07:16:58 PM    0   31.63    0.00    7.14   37.76    0.00    0.00    0.00    0.00    0.00   23.47
07:16:58 PM    1    8.00    0.00   15.00   37.00    0.00    0.00    0.00    0.00    0.00   40.00
07:16:58 PM    2   20.83    0.00    8.33   38.54    0.00    0.00    0.00    0.00    0.00   32.29
07:16:58 PM    3    6.06    0.00   11.11   39.39    0.00    1.01    0.00    0.00    0.00   42.42
07:16:58 PM    4   12.87    0.00   18.81    3.96    0.00    0.99    0.00    0.00    0.00   63.37
07:16:58 PM    5    6.19    0.00   20.62   38.14    0.00    0.00    0.00    0.00    0.00   35.05
07:16:58 PM    6   34.02    0.00   14.43   23.71    0.00    0.00    0.00    0.00    0.00   27.84
07:16:58 PM    7    8.25    0.00   13.40    2.06    0.00    0.00    0.00    0.00    0.00   76.29
07:16:58 PM    8   18.56    0.00   10.31    3.09    0.00    0.00    0.00    0.00    0.00   68.04
07:16:58 PM    9    8.42    0.00    7.37    9.47    0.00    1.05    0.00    0.00    0.00   73.68
07:16:58 PM   10   17.53    0.00   10.31   11.34    0.00    0.00    0.00    0.00    0.00   60.82
07:16:58 PM   11    5.05    0.00   21.21   34.34    0.00    0.00    0.00    0.00    0.00   39.39

07:16:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:59 PM  all   15.78    0.00   15.44    8.75    0.00    0.09    0.00    0.00    0.00   59.95
07:16:59 PM    0   34.74    0.00   12.63   12.63    0.00    0.00    0.00    0.00    0.00   40.00
07:16:59 PM    1    7.29    0.00   14.58    6.25    0.00    0.00    0.00    0.00    0.00   71.88
07:16:59 PM    2   22.92    0.00    9.38   17.71    0.00    0.00    0.00    0.00    0.00   50.00
07:16:59 PM    3   14.14    0.00   13.13    4.04    0.00    0.00    0.00    0.00    0.00   68.69
07:16:59 PM    4   12.90    0.00   10.75   12.90    0.00    0.00    0.00    0.00    0.00   63.44
07:16:59 PM    5    8.25    0.00   40.21    4.12    0.00    0.00    0.00    0.00    0.00   47.42
07:16:59 PM    6   16.83    0.00   14.85    9.90    0.00    0.00    0.00    0.00    0.00   58.42
07:16:59 PM    7   22.00    0.00   13.00    4.00    0.00    0.00    0.00    0.00    0.00   61.00
07:16:59 PM    8   13.00    0.00   16.00   10.00    0.00    0.00    0.00    0.00    0.00   61.00
07:16:59 PM    9    5.21    0.00   13.54    6.25    0.00    0.00    0.00    0.00    0.00   75.00
07:16:59 PM   10   23.00    0.00   14.00   10.00    0.00    1.00    0.00    0.00    0.00   52.00
07:16:59 PM   11    8.60    0.00   12.90    7.53    0.00    0.00    0.00    0.00    0.00   70.97

07:16:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:17:00 PM  all   15.02    0.00    9.31    5.45    0.00    0.42    0.00    0.00    0.00   69.80
07:17:00 PM    0   24.24    0.00   10.10    9.09    0.00    0.00    0.00    0.00    0.00   56.57
07:17:00 PM    1    4.90    0.00   10.78    4.90    0.00    0.00    0.00    0.00    0.00   79.41
07:17:00 PM    2   36.36    0.00    8.08    7.07    0.00    0.00    0.00    0.00    0.00   48.48
07:17:00 PM    3   14.85    0.00    8.91    5.94    0.00    0.00    0.00    0.00    0.00   70.30
07:17:00 PM    4   27.27    0.00    4.04    9.09    0.00    1.01    0.00    0.00    0.00   58.59
07:17:00 PM    5    5.26    0.00    7.37    6.32    0.00    1.05    0.00    0.00    0.00   80.00
07:17:00 PM    6    9.00    0.00    7.00    6.00    0.00    0.00    0.00    0.00    0.00   78.00
07:17:00 PM    7    7.00    0.00   12.00    3.00    0.00    1.00    0.00    0.00    0.00   77.00
07:17:00 PM    8   14.14    0.00    6.06    4.04    0.00    1.01    0.00    0.00    0.00   74.75
07:17:00 PM    9   10.00    0.00    6.00    4.00    0.00    0.00    0.00    0.00    0.00   80.00
07:17:00 PM   10   11.58    0.00   11.58    3.16    0.00    0.00    0.00    0.00    0.00   73.68
07:17:00 PM   11   15.53    0.00   19.42    2.91    0.00    0.97    0.00    0.00    0.00   61.17

07:17:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:17:01 PM  all   16.34    0.00   11.66    5.53    0.00    0.09    0.00    0.00    0.00   66.38
07:17:01 PM    0   10.78    0.00   23.53    3.92    0.00    0.00    0.00    0.00    0.00   61.76
07:17:01 PM    1   19.59    0.00   15.46    1.03    0.00    1.03    0.00    0.00    0.00   62.89
07:17:01 PM    2   10.00    0.00   10.00   14.00    0.00    0.00    0.00    0.00    0.00   66.00
07:17:01 PM    3   14.58    0.00    6.25    3.12    0.00    0.00    0.00    0.00    0.00   76.04
07:17:01 PM    4   13.68    0.00   10.53   13.68    0.00    0.00    0.00    0.00    0.00   62.11
07:17:01 PM    5    7.29    0.00    6.25    2.08    0.00    0.00    0.00    0.00    0.00   84.38
07:17:01 PM    6   35.05    0.00   10.31    8.25    0.00    0.00    0.00    0.00    0.00   46.39
07:17:01 PM    7   11.88    0.00   14.85    2.97    0.00    0.00    0.00    0.00    0.00   70.30
07:17:01 PM    8   18.56    0.00   10.31    6.19    0.00    0.00    0.00    0.00    0.00   64.95
07:17:01 PM    9   15.00    0.00   12.00    2.00    0.00    0.00    0.00    0.00    0.00   71.00
07:17:01 PM   10   14.00    0.00   12.00    7.00    0.00    0.00    0.00    0.00    0.00   67.00
07:17:01 PM   11   26.60    0.00    7.45    2.13    0.00    0.00    0.00    0.00    0.00   63.83

07:17:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:17:02 PM  all   14.71    0.00   10.48    6.17    0.00    0.17    0.00    0.00    0.00   68.47
07:17:02 PM    0   15.62    0.00   10.42    9.38    0.00    0.00    0.00    0.00    0.00   64.58
07:17:02 PM    1   32.32    0.00    9.09    5.05    0.00    0.00    0.00    0.00    0.00   53.54
07:17:02 PM    2   12.24    0.00    8.16    6.12    0.00    1.02    0.00    0.00    0.00   72.45
07:17:02 PM    3   17.35    0.00    6.12    6.12    0.00    0.00    0.00    0.00    0.00   70.41
