# started_at=2025-12-14T01:53:18+03:00
# cmd: mpstat -P ALL 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:28 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:29 AM  all   14.33    0.08    5.27    0.16    0.00    1.15    0.00    0.00    0.00   79.00
02:38:29 AM    0   11.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   78.00
02:38:29 AM    1    4.04    0.00   12.12    1.01    0.00    0.00    0.00    0.00    0.00   82.83
02:38:29 AM    2    9.62    0.00    3.85    0.00    0.00    6.73    0.00    0.00    0.00   79.81
02:38:29 AM    3   11.88    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00   84.16
02:38:29 AM    4    5.94    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   87.13
02:38:29 AM    5    6.60    0.00    1.89    0.00    0.00    5.66    0.00    0.00    0.00   85.85
02:38:29 AM    6   11.88    0.00    2.97    0.99    0.00    0.00    0.00    0.00    0.00   84.16
02:38:29 AM    7   57.58    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   40.40
02:38:29 AM    8   29.41    0.98    4.90    0.00    0.00    0.00    0.00    0.00    0.00   64.71
02:38:29 AM    9   10.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
02:38:29 AM   10    9.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   85.00
02:38:29 AM   11    5.94    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   87.13

02:38:29 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:30 AM  all   45.28    0.34    5.73    0.25    0.00    0.00    0.00    0.00    0.00   48.40
02:38:30 AM    0   40.59    2.97    6.93    0.99    0.00    0.00    0.00    0.00    0.00   48.51
02:38:30 AM    1   40.40    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   57.58
02:38:30 AM    2   46.94    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   48.98
02:38:30 AM    3   32.32    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   57.58
02:38:30 AM    4   44.90    1.02    5.10    0.00    0.00    0.00    0.00    0.00    0.00   48.98
02:38:30 AM    5   47.96    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   47.96
02:38:30 AM    6   52.04    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   36.73
02:38:30 AM    7   63.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   31.00
02:38:30 AM    8   41.24    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   53.61
02:38:30 AM    9   46.53    0.00    6.93    0.99    0.00    0.00    0.00    0.00    0.00   45.54
02:38:30 AM   10   45.36    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   50.52
02:38:30 AM   11   42.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   54.00

02:38:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:31 AM  all   16.78    0.17    6.04    0.17    0.00    0.00    0.00    0.00    0.00   76.85
02:38:31 AM    0   32.32    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   56.57
02:38:31 AM    1   14.71    0.00   10.78    0.00    0.00    0.00    0.00    0.00    0.00   74.51
02:38:31 AM    2   51.02    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   45.92
02:38:31 AM    3    5.05    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   86.87
02:38:31 AM    4    8.08    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   86.87
02:38:31 AM    5    4.04    0.00    8.08    1.01    0.00    0.00    0.00    0.00    0.00   86.87
02:38:31 AM    6   11.22    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   82.65
02:38:31 AM    7   12.12    1.01    3.03    0.00    0.00    0.00    0.00    0.00    0.00   83.84
02:38:31 AM    8   16.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   76.00
02:38:31 AM    9   26.26    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   71.72
02:38:31 AM   10   16.00    1.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   79.00
02:38:31 AM   11    5.00    0.00    3.00    1.00    0.00    0.00    0.00    0.00    0.00   91.00

02:38:31 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:32 AM  all   18.46    0.25    6.96    0.42    0.00    0.34    0.00    0.00    0.00   73.57
02:38:32 AM    0   28.00    0.00   19.00    0.00    0.00    0.00    0.00    0.00    0.00   53.00
02:38:32 AM    1    9.80    0.00    7.84    0.00    0.00    3.92    0.00    0.00    0.00   78.43
02:38:32 AM    2   23.96    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   71.88
02:38:32 AM    3    7.22    0.00    3.09    1.03    0.00    0.00    0.00    0.00    0.00   88.66
02:38:32 AM    4   12.24    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   81.63
02:38:32 AM    5   13.13    1.01    7.07    1.01    0.00    0.00    0.00    0.00    0.00   77.78
02:38:32 AM    6   22.55    0.00    6.86    0.00    0.00    0.00    0.00    0.00    0.00   70.59
02:38:32 AM    7   27.72    0.99    2.97    0.00    0.00    0.00    0.00    0.00    0.00   68.32
02:38:32 AM    8   24.74    0.00    5.15    1.03    0.00    0.00    0.00    0.00    0.00   69.07
02:38:32 AM    9   19.39    0.00    8.16    1.02    0.00    0.00    0.00    0.00    0.00   71.43
02:38:32 AM   10   13.73    0.98    8.82    0.00    0.00    0.00    0.00    0.00    0.00   76.47
02:38:32 AM   11   19.00    0.00    4.00    1.00    0.00    0.00    0.00    0.00    0.00   76.00

02:38:32 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:33 AM  all   32.64    0.17    5.61    0.08    0.00    0.25    0.00    0.00    0.00   61.26
02:38:33 AM    0   31.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   64.00
02:38:33 AM    1   36.89    0.97    1.94    0.00    0.00    1.94    0.00    0.00    0.00   58.25
02:38:33 AM    2   24.49    1.02    4.08    1.02    0.00    0.00    0.00    0.00    0.00   69.39
02:38:33 AM    3   45.10    0.00    4.90    0.00    0.00    0.00    0.00    0.00    0.00   50.00
02:38:33 AM    4   27.08    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   64.58
02:38:33 AM    5   25.51    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   69.39
02:38:33 AM    6   32.32    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   62.63
02:38:33 AM    7   60.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   33.00
02:38:33 AM    8   30.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   65.00
02:38:33 AM    9   38.38    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   58.59
02:38:33 AM   10   30.61    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   61.22
02:38:33 AM   11    9.80    0.00    9.80    0.00    0.00    0.98    0.00    0.00    0.00   79.41

02:38:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:34 AM  all   12.73    0.25    5.70    0.08    0.00    0.17    0.00    0.00    0.00   81.07
02:38:34 AM    0    8.00    0.00   17.00    0.00    0.00    0.00    0.00    0.00    0.00   75.00
02:38:34 AM    1    6.12    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   85.71
02:38:34 AM    2    9.80    0.00    6.86    0.00    0.00    1.96    0.00    0.00    0.00   81.37
02:38:34 AM    3   21.00    1.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   76.00
02:38:34 AM    4   17.00    1.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   78.00
02:38:34 AM    5    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
02:38:34 AM    6    8.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
02:38:34 AM    7   69.31    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   27.72
02:38:34 AM    8    4.00    1.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
02:38:34 AM    9    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
02:38:34 AM   10    2.04    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   85.71
02:38:34 AM   11    4.12    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   92.78

02:38:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:35 AM  all   12.00    0.17    3.21    0.42    0.00    0.17    0.00    0.00    0.00   84.02
02:38:35 AM    0    2.11    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   95.79
02:38:35 AM    1   14.14    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   82.83
02:38:35 AM    2    4.08    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   93.88
02:38:35 AM    3   16.16    1.01    3.03    2.02    0.00    0.00    0.00    0.00    0.00   77.78
02:38:35 AM    4    9.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
02:38:35 AM    5    8.25    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   87.63
02:38:35 AM    6    7.14    0.00    5.10    1.02    0.00    0.00    0.00    0.00    0.00   86.73
02:38:35 AM    7   66.67    0.00    1.96    0.00    0.00    0.00    0.00    0.00    0.00   31.37
02:38:35 AM    8    3.00    0.00    5.00    0.00    0.00    1.00    0.00    0.00    0.00   91.00
02:38:35 AM    9    0.00    1.01    4.04    1.01    0.00    1.01    0.00    0.00    0.00   92.93
02:38:35 AM   10    8.16    0.00    3.06    1.02    0.00    0.00    0.00    0.00    0.00   87.76
02:38:35 AM   11    3.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.94

02:38:35 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:36 AM  all   10.53    0.25    4.89    0.25    0.00    0.08    0.00    0.00    0.00   83.99
02:38:36 AM    0    5.10    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   83.67
02:38:36 AM    1    5.00    0.00    7.00    0.00    0.00    1.00    0.00    0.00    0.00   87.00
02:38:36 AM    2    3.09    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   93.81
02:38:36 AM    3    7.07    0.00    6.06    1.01    0.00    0.00    0.00    0.00    0.00   85.86
02:38:36 AM    4   22.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   72.00
02:38:36 AM    5    4.04    0.00    3.03    2.02    0.00    0.00    0.00    0.00    0.00   90.91
02:38:36 AM    6    3.09    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   90.72
02:38:36 AM    7   41.18    0.00    3.92    0.00    0.00    0.00    0.00    0.00    0.00   54.90
02:38:36 AM    8    5.21    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   93.75
02:38:36 AM    9    0.00    3.06    1.02    0.00    0.00    0.00    0.00    0.00    0.00   95.92
02:38:36 AM   10   18.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   75.00
02:38:36 AM   11   10.89    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   86.14

02:38:36 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:37 AM  all   14.83    0.17    6.23    0.17    0.00    0.17    0.00    0.00    0.00   78.43
02:38:37 AM    0    7.14    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   81.63
02:38:37 AM    1    4.08    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   82.65
02:38:37 AM    2   18.37    0.00    6.12    0.00    0.00    1.02    0.00    0.00    0.00   74.49
02:38:37 AM    3   23.76    0.00    1.98    1.98    0.00    0.99    0.00    0.00    0.00   71.29
02:38:37 AM    4   19.59    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   71.13
02:38:37 AM    5    3.00    2.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
02:38:37 AM    6   24.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   68.00
02:38:37 AM    7   27.27    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   68.69
02:38:37 AM    8   26.26    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   68.69
02:38:37 AM    9    4.04    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   92.93
02:38:37 AM   10   16.16    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   76.77
02:38:37 AM   11    4.04    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   93.94

02:38:37 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:38 AM  all   16.39    0.08    8.45    1.01    0.00    0.08    0.00    0.00    0.00   73.99
02:38:38 AM    0    9.18    0.00   10.20    1.02    0.00    0.00    0.00    0.00    0.00   79.59
02:38:38 AM    1   25.25    0.00    6.06    2.02    0.00    0.00    0.00    0.00    0.00   66.67
02:38:38 AM    2   17.53    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   71.13
02:38:38 AM    3   30.39    0.00    5.88    0.00    0.00    0.98    0.00    0.00    0.00   62.75
02:38:38 AM    4   26.26    0.00    6.06    1.01    0.00    0.00    0.00    0.00    0.00   66.67
02:38:38 AM    5    8.08    0.00    7.07    2.02    0.00    0.00    0.00    0.00    0.00   82.83
02:38:38 AM    6    9.28    1.03   12.37    0.00    0.00    0.00    0.00    0.00    0.00   77.32
02:38:38 AM    7   21.65    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   71.13
02:38:38 AM    8    6.19    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   84.54
02:38:38 AM    9    8.00    0.00   10.00    5.00    0.00    0.00    0.00    0.00    0.00   77.00
02:38:38 AM   10   13.86    0.00    9.90    0.99    0.00    0.00    0.00    0.00    0.00   75.25
02:38:38 AM   11   20.41    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   73.47

02:38:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:39 AM  all   25.06    0.17    6.69    0.17    0.00    0.17    0.00    0.00    0.00   67.74
02:38:39 AM    0   22.11    0.00    5.26    0.00    0.00    0.00    0.00    0.00    0.00   72.63
02:38:39 AM    1   40.59    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   54.46
02:38:39 AM    2   12.37    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   79.38
02:38:39 AM    3   23.47    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   70.41
02:38:39 AM    4   26.04    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   63.54
02:38:39 AM    5   48.04    0.00    4.90    0.00    0.00    1.96    0.00    0.00    0.00   45.10
02:38:39 AM    6   29.59    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   58.16
02:38:39 AM    7   10.10    0.00    8.08    2.02    0.00    0.00    0.00    0.00    0.00   79.80
02:38:39 AM    8   32.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   64.00
02:38:39 AM    9   25.51    1.02    2.04    0.00    0.00    0.00    0.00    0.00    0.00   71.43
02:38:39 AM   10   18.37    1.02   10.20    0.00    0.00    0.00    0.00    0.00    0.00   70.41
02:38:39 AM   11   11.11    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   84.85

02:38:39 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:40 AM  all   36.47    0.25    3.87    0.00    0.00    0.25    0.00    0.00    0.00   59.16
02:38:40 AM    0   45.19    0.96    2.88    0.00    0.00    0.96    0.00    0.00    0.00   50.00
02:38:40 AM    1   31.63    1.02    1.02    0.00    0.00    0.00    0.00    0.00    0.00   66.33
02:38:40 AM    2   30.93    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   64.95
02:38:40 AM    3   29.29    0.00    2.02    0.00    0.00    2.02    0.00    0.00    0.00   66.67
02:38:40 AM    4   40.59    0.99    7.92    0.00    0.00    0.00    0.00    0.00    0.00   50.50
02:38:40 AM    5   38.38    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   59.60
02:38:40 AM    6   47.47    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   49.49
02:38:40 AM    7   42.86    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   55.10
02:38:40 AM    8   32.65    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   63.27
02:38:40 AM    9   32.65    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   65.31
02:38:40 AM   10   44.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   50.00
02:38:40 AM   11   21.21    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   69.70

02:38:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:41 AM  all   14.82    0.50    6.87    0.42    0.00    0.00    0.00    0.00    0.00   77.39
02:38:41 AM    0   13.13    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   78.79
02:38:41 AM    1   17.00    0.00    4.00    2.00    0.00    0.00    0.00    0.00    0.00   77.00
02:38:41 AM    2   15.84    0.00    3.96    0.99    0.00    0.00    0.00    0.00    0.00   79.21
02:38:41 AM    3    2.00    0.00    4.00    1.00    0.00    0.00    0.00    0.00    0.00   93.00
02:38:41 AM    4    9.00    1.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   83.00
02:38:41 AM    5    6.12    1.02    4.08    1.02    0.00    0.00    0.00    0.00    0.00   87.76
02:38:41 AM    6   69.07    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   27.84
02:38:41 AM    7   16.83    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   75.25
02:38:41 AM    8   10.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   76.00
02:38:41 AM    9    3.92    3.92    3.92    0.00    0.00    0.00    0.00    0.00    0.00   88.24
02:38:41 AM   10   12.12    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   75.76
02:38:41 AM   11    4.12    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   85.57

02:38:41 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:42 AM  all   39.66    0.17    6.81    0.00    0.00    0.00    0.00    0.00    0.00   53.36
02:38:42 AM    0   42.86    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   53.06
02:38:42 AM    1   30.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   63.00
02:38:42 AM    2   50.52    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   44.33
02:38:42 AM    3   44.55    0.99    3.96    0.00    0.00    0.00    0.00    0.00    0.00   50.50
02:38:42 AM    4   42.27    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   51.55
02:38:42 AM    5   40.40    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   55.56
02:38:42 AM    6   32.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
02:38:42 AM    7   41.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   53.00
02:38:42 AM    8   29.00    1.00   18.00    0.00    0.00    0.00    0.00    0.00    0.00   52.00
02:38:42 AM    9   37.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
02:38:42 AM   10   46.46    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   48.48
