# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -q 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM   runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
02:24:34 AM         1      1755      5.47      6.91      8.33         0
02:24:35 AM         2      1757      6.08      7.02      8.36         0
02:24:36 AM         3      1755      6.08      7.02      8.36         0
02:24:37 AM         5      1756      6.08      7.02      8.36         0
02:24:38 AM         5      1759      6.08      7.02      8.36         0
02:24:39 AM         4      1759      6.08      7.02      8.36         0
02:24:40 AM         2      1756      6.39      7.06      8.37         0
02:24:41 AM         3      1757      6.39      7.06      8.37         0
02:24:42 AM         7      1762      6.39      7.06      8.37         0
02:24:43 AM         4      1757      6.39      7.06      8.37         0
02:24:44 AM         4      1755      6.39      7.06      8.37         0
02:24:45 AM         4      1754      7.08      7.20      8.40         0
02:24:46 AM        14      1755      7.08      7.20      8.40         0
02:24:47 AM         2      1754      7.08      7.20      8.40         0
02:24:48 AM        11      1753      7.08      7.20      8.40         0
02:24:49 AM         2      1753      7.08      7.20      8.40         0
02:24:50 AM         3      1754      6.99      7.18      8.39         0
02:24:51 AM         2      1755      6.99      7.18      8.39         0
02:24:52 AM         2      1753      6.99      7.18      8.39         0
02:24:53 AM         1      1753      6.99      7.18      8.39         0
02:24:54 AM        16      1756      6.99      7.18      8.39         0
02:24:55 AM         2      1752      6.75      7.12      8.36         0
02:24:56 AM         1      1736      6.75      7.12      8.36         0
02:24:57 AM         2      1735      6.75      7.12      8.36         0
02:24:58 AM         4      1738      6.75      7.12      8.36         0
02:24:59 AM         4      1755      6.75      7.12      8.36         0
02:25:00 AM         3      1754      6.53      7.07      8.34         0
02:25:01 AM         2      1736      6.53      7.07      8.34         0
02:25:02 AM        12      1737      6.53      7.07      8.34         0
02:25:03 AM         3      1738      6.53      7.07      8.34         0
02:25:04 AM         2      1739      6.53      7.07      8.34         0
02:25:05 AM         3      1735      6.49      7.05      8.33         0
02:25:06 AM         3      1740      6.49      7.05      8.33         0
02:25:07 AM         4      1740      6.49      7.05      8.33         0
02:25:08 AM         2      1736      6.49      7.05      8.33         0
02:25:09 AM         1      1737      6.49      7.05      8.33         0
02:25:10 AM        10      1737      6.45      7.04      8.31         0
02:25:11 AM         1      1732      6.45      7.04      8.31         0
02:25:12 AM         5      1735      6.45      7.04      8.31         0
02:25:13 AM         2      1733      6.45      7.04      8.31         0
02:25:14 AM         4      1733      6.45      7.04      8.31         0
02:25:15 AM         2      1732      6.57      7.05      8.31         0
02:25:16 AM         2      1730      6.57      7.05      8.31         0
02:25:17 AM         4      1740      6.57      7.05      8.31         0
02:25:18 AM        12      1736      6.57      7.05      8.31         0
02:25:19 AM         2      1735      6.57      7.05      8.31         0
02:25:20 AM         1      1731      6.53      7.03      8.30         0
02:25:21 AM         4      1732      6.53      7.03      8.30         1
02:25:22 AM         3      1736      6.53      7.03      8.30         0
02:25:23 AM         2      1733      6.53      7.03      8.30         0
02:25:24 AM         7      1734      6.53      7.03      8.30         1
02:25:25 AM         2      1732      6.73      7.07      8.30         0
02:25:26 AM        13      1736      6.73      7.07      8.30         0
02:25:27 AM         6      1761      6.73      7.07      8.30         0
02:25:28 AM         9      1752      6.73      7.07      8.30         0
02:25:29 AM         1      1752      6.73      7.07      8.30         0
02:25:30 AM         1      1735      6.59      7.03      8.29         0
02:25:31 AM         5      1734      6.59      7.03      8.29         0
02:25:32 AM         2      1734      6.59      7.03      8.29         0
02:25:33 AM         1      1734      6.59      7.03      8.29         0
02:25:34 AM         3      1734      6.59      7.03      8.29         0
02:25:35 AM         2      1736      6.86      7.08      8.30         0
02:25:36 AM         2      1733      6.86      7.08      8.30         0
02:25:37 AM         2      1734      6.86      7.08      8.30         0
02:25:38 AM         3      1737      6.86      7.08      8.30         0
02:25:39 AM         1      1734      6.86      7.08      8.30         0
02:25:40 AM         1      1734      6.79      7.06      8.28         0
02:25:41 AM         1      1738      6.79      7.06      8.28         0
02:25:42 AM         5      1735      6.79      7.06      8.28         0
02:25:43 AM         6      1736      6.79      7.06      8.28         0
02:25:44 AM        14      1734      6.79      7.06      8.28         0
02:25:45 AM         1      1732      6.81      7.06      8.28         0
02:25:46 AM         2      1732      6.81      7.06      8.28         0
02:25:47 AM         4      1733      6.81      7.06      8.28         0
02:25:48 AM         1      1731      6.81      7.06      8.28         0
02:25:49 AM         4      1739      6.81      7.06      8.28         0
02:25:50 AM        12      1751      6.82      7.06      8.27         0
02:25:51 AM         3      1750      6.82      7.06      8.27         0
02:25:52 AM         7      1736      6.82      7.06      8.27         0
02:25:53 AM         1      1733      6.82      7.06      8.27         0
02:25:54 AM         3      1736      6.82      7.06      8.27         1
02:25:55 AM         4      1733      6.92      7.08      8.27         0
02:25:56 AM         7      1732      6.92      7.08      8.27         0
02:25:57 AM         2      1733      6.92      7.08      8.27         0
02:25:58 AM        10      1733      6.92      7.08      8.27         0
02:25:59 AM         1      1733      6.92      7.08      8.27         0
02:26:00 AM         9      1733      6.60      7.01      8.24         0
02:26:01 AM         3      1733      6.60      7.01      8.24         0
02:26:02 AM         4      1736      6.60      7.01      8.24         0
02:26:03 AM         1      1733      6.60      7.01      8.24         0
02:26:04 AM         1      1735      6.60      7.01      8.24         0
02:26:05 AM         1      1732      6.48      6.97      8.22         0
02:26:06 AM         3      1738      6.48      6.97      8.22         0
02:26:07 AM         2      1735      6.48      6.97      8.22         0
02:26:08 AM         1      1733      6.48      6.97      8.22         0
02:26:09 AM         2      1732      6.48      6.97      8.22         0
02:26:10 AM         1      1731      6.28      6.92      8.20         0
02:26:11 AM         1      1730      6.28      6.92      8.20         0
02:26:12 AM         1      1731      6.28      6.92      8.20         0
02:26:13 AM         1      1731      6.28      6.92      8.20         0
02:26:14 AM        10      1730      6.28      6.92      8.20         0
02:26:15 AM         3      1726      6.01      6.86      8.17         0
02:26:16 AM        14      1744      6.01      6.86      8.17         0
02:26:17 AM         1      1748      6.01      6.86      8.17         0
02:26:18 AM         2      1730      6.01      6.86      8.17         0
02:26:19 AM         3      1728      6.01      6.86      8.17         0
02:26:20 AM         1      1728      6.09      6.86      8.16         0
02:26:21 AM         1      1729      6.09      6.86      8.16         0
02:26:22 AM        10      1730      6.09      6.86      8.16         0
02:26:23 AM         2      1730      6.09      6.86      8.16         0
02:26:24 AM         1      1733      6.09      6.86      8.16         0
02:26:25 AM         1      1729      6.01      6.83      8.15         0
02:26:26 AM         1      1733      6.01      6.83      8.15         0
02:26:27 AM         1      1731      6.01      6.83      8.15         0
02:26:28 AM         5      1730      6.01      6.83      8.15         0
02:26:29 AM         5      1729      6.01      6.83      8.15         0
02:26:30 AM         2      1729      6.49      6.92      8.17         0
02:26:31 AM         1      1732      6.49      6.92      8.17         0
02:26:32 AM        15      1731      6.49      6.92      8.17         0
02:26:33 AM         1      1729      6.49      6.92      8.17         0
02:26:34 AM         1      1728      6.49      6.92      8.17         0
02:26:35 AM         3      1742      6.37      6.88      8.15         0
02:26:36 AM         1      1731      6.37      6.88      8.15         0
02:26:37 AM         1      1730      6.37      6.88      8.15         0
02:26:38 AM         2      1731      6.37      6.88      8.15         0
02:26:39 AM         4      1755      6.37      6.88      8.15         0
02:26:40 AM         1      1748      6.42      6.89      8.14         0
02:26:41 AM         1      1754      6.42      6.89      8.14         0
02:26:42 AM         2      1734      6.42      6.89      8.14         0
02:26:43 AM         2      1735      6.42      6.89      8.14         0
02:26:44 AM         1      1733      6.42      6.89      8.14         0
